tweet,bias,pos,neg,label
"['bad', 'news', 'noth', 'new', 'wait', 'coldest', 'weekend', 'load', 'shed', ':(']",1,349,4822,0.0
"['10', 'year', ""old'"", 'cat', 'first', 'loss', 'pet', ':(']",1,118,4675,0.0
"['thank', 'someon', 'mayb', 'look', 'case', '14518344', '61', 'fast', 'total', 'fuck', 'mad', 'expens', ':(']",1,862,4964,0.0
"['thirdwheel', 'lovebird', ':(']",1,1,4573,0.0
"['cri', 'nth', 'time', 'today', ':(', 'kinda', 'tire', 'tho', 'hay', 'gonna', 'life']",1,347,5072,0.0
"[':(', 'dark', 'hors', 'better', 'imo', 'sorri', 'sorri']",1,105,4912,0.0
"['dont', 'cri', 'babi', 'talk', ':(']",1,88,4762,0.0
[':('],1,1,4571,0.0
"['mean', ':(']",1,26,4614,0.0
"['still', 'lot', 'tweet', 'delet', 'hand', '...', ':(']",1,490,5105,0.0
"['dude', 'even', 'go', 'watch', ':(']",1,236,4954,0.0
"['feel', 'like', 'shirt', 'familiar', ':(']",1,283,4961,0.0
"['truth', 'could', 'anyon', 'would', 'still', 'choos', '>:(']",1,181,338,0.0
[':('],1,1,4571,0.0
"['ahhh', 'last', '2', 'stage', 'go', ':(']",1,257,4929,0.0
"['account', 'got', 'hack', ':(']",1,90,4703,0.0
"['@juliettemaughan', 'realis', 'never', 'receiv', 'copi', 'sensiesha', ':(']",1,52,4644,0.0
"['tri', 'think', 'return', 'spain', 'leav', 'eldest', 'behind', 'alreadi', 'one', 'cri', ':(']",1,294,5013,0.0
"['miss', 'netbal', ':(']",1,29,4873,0.0
"['omg', 'u', 'know', '...', '😟', 'haha', 'keedz', 'la', 'gonna', 'long', 'time', 'parti', ':(']",1,882,5602,0.0
"['pleas', 'okay', 'tho', 'sooo', 'sooo', 'hard', 'get', 'follow', ':(']",1,760,5473,0.0
"['miss', 'taybigail', ':(']",1,28,4873,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['feel', 'suck', 'guy', ':-(']",1,115,736,0.0
"['nah', '1', 'jordan', ':(', 'tournament', ':(', 'im', 'goin', 'ps4']",1,133,9307,0.0
"[""can't"", 'kink', 'charger', 'fuck', ':-(']",1,71,733,0.0
"['kept', 'look', 'bag', ':(']",1,142,4681,0.0
"['20', 'lose', 'streak', '...', 'sad', '(:']",1,307,483,0.0
"['mine', ':(']",1,15,4583,0.0
"['readi', 'scorch', 'srski', ':(', 'much', 'tdc']",1,116,4725,0.0
"['need', 'rest', 'badli', ':-(']",1,90,632,0.0
"['miss', ':(']",1,28,4872,0.0
"['cant', 'believ', 'final', 'egypt', 'still', 'wont', 'abl', 'meet', ':(', 'gut']",1,151,4866,0.0
"[""i'm"", 'realli', 'sorri', ':(']",1,285,5193,0.0
"['height', 'in-sensit', '...', 'ridicul', '...', ':(']",1,580,5240,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['struggl', 'like', 'crazi', 'get', 'race', 'fan', 'mode', 'head', 'want', 'heart', 'cooper', ':(']",1,601,5364,0.0
"['never', 'fix', 'sleep', 'schedul', 'school', 'start', ':(']",1,162,4813,0.0
"['hate', 'see', 'sad', ':(', 'x']",1,275,4914,0.0
"['come', 'want', 'ubericecream', ':(']",1,168,4922,0.0
"['congrat', 'yay', 'invit', ':(']",1,55,4577,0.0
"['even', 'talk', 'comput', ""i'm"", 'data', 'convers', 'done', 'gone', 'wrong', 'cri', ':(']",1,354,5174,0.0
"['donna', 'thurston', 'collin', 'saw', 'today', 'dog', 'sit', 'quietli', 'kennel', ':(', '911', 'need', '...']",1,512,5164,0.0
"['school', 'shit', 'rn', ':(']",1,27,4656,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['got', 'half', ':(']",1,77,4685,0.0
"['want', 'pluckersss', ':(']",1,97,4818,0.0
"[""what'"", 'mean', 'understand', 'noth', ':(']",1,64,4670,0.0
"['kik', 'gion', '886', 'kik', 'kikhorni', 'teen', 'talk', 'nsfw', 'kidschoiceaward', '2015', 'hotfmnoaidilforariana', ':(']",1,111,4792,0.0
"['record', 'ming', 'pbr', 'give', 'shoutout', 'periscop', 'ut', 'let', 'upload', ':(', ""i'll"", 'tri', 'get', 'home']",1,499,5058,0.0
"['miss', 'lil', 'shawti', ':(']",1,32,4881,0.0
"[""can't"", 'tomorrow', 'naw', ':(', 'eat', 'share', 'huhu']",1,139,4844,0.0
"[""sterling'"", 'gonna', 'good', 'citi', ':(']",1,287,4735,0.0
"['kik', 'abligaverin', '7', 'kik', 'hornykik', 'photooftheday', 'kikchat', 'likeforlik', 'indiemus', 'sexygirlbypreciouslemmi', ':(']",1,65,4775,0.0
"['appar', '9muse', 'perform', 'cut', 'today', '>:(']",1,120,183,0.0
"['hrryok', 'fact', 'harri', 'still', 'hold', 'mom', '’', 'hand', ':(', ':(', ':(']",1,105,13914,0.0
"['need', 'massag', ':(', 'asap']",1,86,4684,0.0
"['want', 'friend', 'go', 'concert', ':(']",1,330,5091,0.0
"[""can't"", 'keep', ':(']",1,112,4785,0.0
"['yup', '..', 'thought', 'go', 'sale', '8', 'wnt', 'sale', '9:30', 'bought', '9:48', '...', ':(']",1,621,5305,0.0
"['9/11', 'kinda', 'ruin', 'sound', 'make', 'brace', 'hear', 'plane', 'crash', 'everi', 'time', 'bueno', ':(']",1,329,4943,0.0
"['check', 'receptionist', 'surgeri', 'tell', 'us', 'check', '20', 'min', 'may', 'forgotten', ':(']",1,279,4723,0.0
"['sick', ':(']",1,5,4614,0.0
"['cheer', 'ella', ':(']",1,21,4579,0.0
"['feel', 'nose', 'pool', 'water', 'goe', ':(']",1,67,4751,0.0
"['9', 'shop', 'like', 'fri', 'without', 'ketchup', 'tasteless', ':(', 'wsalelov']",1,285,4853,0.0
"['deantd', ':-(', 'justgotkanekifi']",1,0,495,0.0
"['ah', 'thank', 'babe', 'notgonnabeactivefor', '2weeksdontmissittoomuch', ':(']",1,643,4717,0.0
"['think', ""i'm"", 'go', 'sort', 'breakdown', '2013', 'disney', 'vlog', 'taken', ':-(', 'favourit', 'one', ':-(']",1,548,1807,0.0
"['give', 'chill', ':(']",1,55,4614,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"[':(', 'swim', 'turtl']",1,4,4574,0.0
"['know', ':(']",1,146,4702,0.0
"['cnn', 'run', 'straplin', 'movi', 'theatr', 'safe', '...', 'ye', ""that'"", 'problem', 'lie', ':-(', 'guncontrol', 'lafayett']",1,497,998,0.0
"['hahaha', 'support', 'song', 'alot', 'ppl', 'say', 'good', ':(', 'infinit', 'vs', 'ah']",1,386,4839,0.0
"['got', 'stung', 'wasp', 'im', 'cri', 'hard', 'tweak', 'keep', 'get', 'bigger', 'ive', 'never', 'stung', 'one', 'hope', 'im', 'allerg', ':(']",1,778,5611,0.0
"[""thát'"", ""i'v"", 'wrong', ':(', 'powerpoint', 'present', 'expect', 'diner', 'no-no', 'either']",1,70,4708,0.0
"['fun', ':(', 'tri', 'find', 'somewher', 'nap', 'lunch', 'hour']",1,167,4773,0.0
"['hind', ':(']",1,1,4572,0.0
"['wors', ':(']",1,4,4579,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['ticket', 'da', 'expir', ':(']",1,19,4591,0.0
"['ye', '..', 'could', 'link', 'yt', 'u', 'use', ':(']",1,477,5047,0.0
"['tierd', ':(']",1,1,4573,0.0
"['day', 'day', 'pa', ':(', 'compani', 'mean', '💔', 'jk']",1,525,4931,0.0
"['oh', '😢', 'friend', '8', 'year', 'help', ':(']",1,209,4821,0.0
"['miss', 'circuit', 'train', 'secondari', 'school', 'day', ':(']",1,293,5067,0.0
"['wanna', 'sleeep', ':(']",1,31,4669,0.0
"['join', 'hug', ""i'm"", 'sorri', 'hear', 'sodder', ':(']",1,275,5133,0.0
"['thank', 'feedback', 'think', 'perhap', 'mobitel', 'may', 'better', 'heck', 'guess', ':(']",1,787,4831,0.0
"[""that'"", 'good', ':-(']",1,305,655,0.0
"['know', 'na', '...', ':(', 'negoti', 'bride', 'price', 'advanc', 'payment']",1,450,5080,0.0
"['colin', 'ps4', 'die', ':(', 'find', 'playstat', 'support', 'without', 'charg', 'money', 'call', 'help', 'much', 'appreci']",1,286,4954,0.0
"[':(', 'b', 'rude']",1,12,4592,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['long', 'till', 'internet', 'go', 'late', 'pay', 'bill', 'exp', 'wast', 'kill', ':(']",1,241,4919,0.0
"['unfortun', 'ye', ':(']",1,80,4640,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"[':(', 'like', 'omg', 'saw', 'misspelt']",1,268,4882,0.0
"['real', 'life', 'alway', 'get', 'way', ':(']",1,390,4955,0.0
"['nice', ':(']",1,99,4590,0.0
"[':(', 'true']",1,23,4593,0.0
"['wan', 'boyfriend', ':-(']",1,3,502,0.0
"['hyungwon', 'beauti', ':(']",1,51,4584,0.0
"['total', 'slept', 'alarm', ""can't"", 'go', 'gym', ':(']",1,210,4998,0.0
"[':(', 'hope', 'easi', 'day', 'work', 'today', '❤', '️']",1,664,5109,0.0
"['im', 'hope', ':(']",1,193,4802,0.0
"['pain', 'way', 'die', ':(']",1,66,4655,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['tri', 'get', 'ice', 'cream', 'leed', 'keep', 'cancel', ':(', 'needicecreamnow', 'ubericecream']",1,334,5003,0.0
"['flight', 'august', '6', 'na', ':(']",1,42,4625,0.0
"['shake', 'head', 'repeatedli', 'nu-uh', 'jace', 'love', 'mostest']",1,416,180,0.0
"['congratul', ':(']",1,16,4573,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['ph', 'vip', 'next', 'week', 'na', ':(']",1,142,4699,0.0
"['awww', 'oh', 'nein', ':(']",1,69,4689,0.0
"['babe', ':(']",1,10,4590,0.0
"['someth', 'sad', 'bad', 'alway', 'happen', 'around', 'time', 'day', 'everi', 'year', ':(']",1,594,5299,0.0
"['urgh', 'know', ':(']",1,146,4703,0.0
"['wet', 'holiday', 'friday', ':(', 'consol', 'cafe', 'sophi', ""grigson'"", 'amaz', 'carrot', 'cake']",1,193,4649,0.0
"['sometim', 'hate', 'heart', 'want', 'someth', '♥', '>:-(']",1,180,400,0.0
"['get', 'light', 'outsid', ""i'm"", ':(', 'probabl', 'like', '3', 'hour', 'sleep', 'D:', 'feel', 'well', 'rn', 'pain', 'sunburn', 'ughh']",1,895,5822,0.0
"['wonder', 'drop', 'phone', 'last', 'time', 'damag', 'wifi', 'caus', ""can't"", 'enabl', 'anymor', 'otter', 'protect', 'case', ':(']",1,315,5099,0.0
"['argh', 'feel', 'sick', 'wish', 'come', 'work', ':(']",1,268,5088,0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",1,1480,5477,0.0
"['dang', ':(', 'pon', 'thought', 'time', 'final', 'come', 'otl']",1,259,4899,0.0
"['sleepov', 'jess', 'awesom', 'go', 'work', '5:30', 'morn', ':(', 'bebe', 'come', 'back']",1,574,5184,0.0
"[""can't"", 'post', 'messag', ':(']",1,75,4771,0.0
"['omg', ':(', 'fabina', 'bae', 'otp', 'ik', 'otp', 'meant', '😂', '😂']",1,62,4708,0.0
"['love', 'blue', 'eye', ':(']",1,424,4740,0.0
"['send', 'sunshin', 'rain', 'much', ':(']",1,140,4769,0.0
"['garden', 'part', ""barrista'"", 'job', 'descript', 'poor', 'plant', ':(']",1,73,4638,0.0
"['poorli', 'pup', ':(']",1,1,4579,0.0
"['great', 'market', 'campaign', 'shame', 'driver', 'busi', ':(', 'ubericecream']",1,203,4665,0.0
"['good', 'trip', 'need', 'brolli', '...', ':-(']",1,619,1043,0.0
"['love', ':(']",1,401,4723,0.0
"['sorri', 'bt', 'mere', 'pass', 'link', 'nhi', 'hai', ':(']",1,69,4762,0.0
"['got', 'hack', ""i'm"", 'sorri', ':(']",1,276,5174,0.0
"['well', 'appar', 'post', 'graduat', 'student', 'still', 'dey', 'go', 'serv', ':(']",1,315,5002,0.0
"['gonna', 'miss', 'btob', ':(']",1,49,4925,0.0
"['side', 'world', 'peopl', ':(']",1,91,4669,0.0
"['di', 'privat', 'gagal', 'kepo', ':(', 'teenchoic', 'choiceinternationalartist', 'superjunior']",1,36,4598,0.0
"['bitin', ':(']",1,1,4572,0.0
"['want', 'pretzel', ':(', 'bb17', 'bblf']",1,97,4820,0.0
"['love', 'much', ':(']",1,490,4862,0.0
"['oh', ':(', 'lol', 'xd']",1,122,4713,0.0
"['ye', 'dear', 'sure', 'fuckin', 'miss', 'ya', ':(']",1,205,4978,0.0
"['perf', ':(']",1,1,4573,0.0
"['get', 'vanilla', 'latt', 'though', ':(']",1,227,4862,0.0
"['hi', 'skulker', 'check', 'thread']",1,225,55,0.0
"['place', '..', 'close', ':(']",1,164,4717,0.0
"['oh', 'gosh', 'traffic', ':(', ""i'm"", 'hungrrryyi']",1,241,5018,0.0
"['someon', 'sc', ':(']",1,36,4631,0.0
"['want', ':(']",1,97,4817,0.0
"['find', 'iphon', 'app', 'icloud', 'app', 'ipod', 'touch', 'see', 'locat', ':-(']",1,261,717,0.0
"[""can't"", 'go', 'hallyu', 'sunday', ':(', 'sad']",1,206,5107,0.0
"['miss', 'show', ':(']",1,56,4898,0.0
"['buuut', 'want', ':(']",1,98,4818,0.0
"['funni', 'thing', 'someon', 'said', 'tell', 'life', 'stori', ':(']",1,224,4791,0.0
"['naw', ""i'm"", 'realli', 'scare', 'gone', 'think', ""i'm"", 'crazi', ""i'm"", 'gonna', 'abl', 'sleep', 'tonight', ':(']",1,796,6045,0.0
"['free', 'über', 'ice', 'cream', 'big', 'gay', 'al', 'today', 'realli', 'want', 'anyway', ':(', 'big', 'gay', '…']",1,465,5229,0.0
"['oki', ':(']",1,1,4573,0.0
"['friday', 'work', 'til', '8p', ':(', 'champagn', 'haha']",1,283,4753,0.0
"['harlo', 'miss', 'boyfriend', 'much', ':-(']",1,116,942,0.0
"['torrentialrain', 'today', ':-(']",1,108,602,0.0
"['a9', 'would', 'sad', 'world', 'women', ':(', 'wsalelov']",1,134,4793,0.0
"['lloyd', 'r', 'asshol', 'clearli', 'one', 'anyth', 'n', 'wait', 'till', 'tuesday', ':(']",1,283,4837,0.0
"['aww', 'man', 'miss', 'danc', ':(']",1,63,4931,0.0
"['wonder', 'news', 'best', 'luck', 'x', 'shame', ""i'll"", 'miss', ':(']",1,346,5031,0.0
"['babi', 'u', 'tweet', 'fan', 'sleep', ""i'm"", 'sad', ':(']",1,520,5419,0.0
"['knowww', 'runni', 'nose', 'let', 'sleep', ':(']",1,114,4708,0.0
"['sehun', 'seem', 'skinni', 'day', ':(']",1,258,4739,0.0
"['big', 'mistak', 'bring', 'sweater', 'morn', ':(']",1,156,4639,0.0
"['ye', 'your', 'right', '..', 'sad', 'mani', 'intoler', 'scare', 'xenophob', ':-(']",1,294,879,0.0
[':('],1,1,4571,0.0
"['everyon', 'make', 'mistak', 'ok', ':(']",1,200,4738,0.0
"['wtfff', ':(', 'miss', 'manchest', 'mean', 'bu', 'driver']",1,57,4931,0.0
"['lone', 'sometim', 'call', 'number', 'get', 'busi', 'tone', ':(']",1,289,4892,0.0
"['paid', ':(']",1,1,4579,0.0
"['oh', 'wasnt', 'lunch', 'talk', 'thought', 'start', '1pm', ':(']",1,196,4796,0.0
"['might', 'hard', 'get', 'final', 'fantasi', 'caus', 'newer', 'one', 'pish', 'comparison', ':(', 'get', 'remast', '10', 'ps4']",1,650,5296,0.0
"['keep', 'chang', 'fe14', 'icon', 'dont', 'know', 'one', 'pick', '>:(']",1,396,455,0.0
"['yeah', '’', 'appear', 'work', 'want', 'free', 'cornetto', ':(', 'strawberri', 'one', '’', 'fake', 'cornetto']",1,467,5225,0.0
"['happen', 'stop', 'talk', ':(']",1,77,4710,0.0
[':-('],1,0,493,0.0
"['pleas', 'bring', 'back', ':(']",1,213,4977,0.0
"['sorri', ':-(', 'hope', 'get', 'better']",1,421,1011,0.0
"['thing', 'regret', '...', 'loos', '..', "":'("", ':(', 'miss', 'everyday', 'live', 'kapatidkongpogi']",1,550,5427,0.0
"[""i'v"", 'friend', 'steph', 'mel', 'longest', 'time', 'im', 'actual', 'sad', 'havent', 'met', 'yet', ':(', 'want', 'hug']",1,430,5458,0.0
"['carmen', ':(']",1,1,4572,0.0
"['truck', 'week', 'ago', ':(']",1,93,4649,0.0
"['unabl', 'login', 'last', '4', 'hour', 'respons', 'support', 'team', 'either', 'support', 'case', '00128835', 'bad', 'day', ':(']",1,473,5011,0.0
"['want', 'wingstop', ':-(']",1,96,740,0.0
"['loool', ':(', 'help']",1,42,4628,0.0
"['want', 'go', 'holiday', 'damn', 'must', 'day', 'drag', '>:(']",1,522,735,0.0
"[""i'v"", 'stream', 'hour', 'view', 'even', 'budg', ""i'm"", 'stress', ':(']",1,319,5138,0.0
"['never', 'knew', 'cousin', 'share', 'love', '1d', ':(']",1,498,4806,0.0
"['fuq', 'ilhoon', 'alway', 'ganteng', ':(']",1,69,4630,0.0
"[""can't"", 'open', 'door', 'hard', 'notic', 'alreadi', 'start', 'song', 'love', 'live', 'fail', ':-(']",1,623,1078,0.0
"['wish', 'go', 'leed', 'festiv', 'need', 'see', 'simpl', 'plan', ':(', 'long']",1,522,5183,0.0
"[""i'm"", 'hungri', 'cant', 'make', 'food', 'sinc', 'brother', 'sleep', 'live', 'room', '>:(']",1,400,759,0.0
"['ice', 'cream', ':-(', 'getthescoop']",1,12,561,0.0
"['kik', 'hearess', '677', 'kik', 'kikhorni', 'hornykik', 'babe', 'chat', 'countrymus', 'txt_shot', ':(']",1,71,4774,0.0
"['everybodi', 'unfollow', 'stop', ':(']",1,80,4630,0.0
"['stream', 'said', 'standbi', 'even', 'inatal', 'zenmat', ':(']",1,66,4701,0.0
"[':(', 'care', '...', 'namecheck', 'bring', 'like', 'dog', 'whistl', 'without']",1,576,5203,0.0
"['junmyeon', 'look', 'ddi', ':(', 'look']",1,275,4773,0.0
"['sorri', 'busi', 'arini', 'je', 'tak', 'busi', ':(']",1,63,4780,0.0
"['anoth', 'hour', 'goe', ':(']",1,58,4637,0.0
"[""i'm"", 'bright', 'man', ':(']",1,209,4948,0.0
"['would', 'fair', 'say', 'privileg', 'club', 'joke', 'matter', 'ask', 'noth', 'ever', 'avail', ':-(']",1,248,754,0.0
"['wish', 'could', 'speak', 'igbo', ':(']",1,78,4736,0.0
"['blamehoney', 'leav', 'whhr', ':(']",1,13,4615,0.0
"['repli', 'juan', ':(']",1,7,4586,0.0
"['cat', 'love', 'snuggl', 'right', 'face', 'love', 'never', 'breath', ':(']",1,905,5025,0.0
"[':(', 'work', 'late', 'tonight', 'well', ':(', 'x']",1,298,9421,0.0
"['come', ':-(']",1,70,584,0.0
"['tri', 'stay', 'watch', 'game', 'work', ':(']",1,253,4898,0.0
"['3', 'week', 'left', 'internship', '4', 'week', 'left', 'go', 'back', 'state', ':(']",1,500,5141,0.0
"['babi', ':(']",1,21,4618,0.0
"['normal', 'get', 'data', 'usag', 'warn', 'til', 'end', 'month', 'got', 'today', 'tweet', ':-(']",1,486,1053,0.0
"['tri', 'work', ':(']",1,155,4769,0.0
"['dream', 'went', 'colleg', 'fail', 'anim', ':(', ':(', ':(', "":'(""]",1,48,13801,0.0
"[""we'r"", 'sure', ':(', 'might', 'wait', ':(', 'want', 'move', 'asap']",1,299,9517,0.0
"['wish', 'could', 'drive', ""i'm"", 'good', 'stupid', 'vertigo', 'panic', 'attack', 'make', 'dual', 'carriageway', 'drive', 'imposs', 'tho', ':(']",1,635,5357,0.0
"['miss', 'much', ':(', 'aragalang', '08']",1,117,5013,0.0
"['movi', 'differ', 'book', 'still', 'ikr', 'tam', 'bose', 'pa', 'lang', 'ni', 'theo', 'ugh', ':(', 'miss']",1,139,5100,0.0
"['mobil', 'work', 'anymoree', ':(']",1,115,4707,0.0
"['oh', ':-(', ""that'"", 'rubbish']",1,121,647,0.0
"['still', 'want', 'cactu', ':(']",1,145,4942,0.0
"['omg', 'im', 'sooo', 'sorrri', ':(']",1,73,4780,0.0
"[""i'v"", 'stomach', 'part', 'bowel', 'remov', 'nasti', 'diseas', 'told', 'tumour', 'kidney', ':(']",1,62,4692,0.0
"['wait', 'noth', ':-(']",1,85,562,0.0
"['wifi', 'fast', 'af', 'school', 'even', 'faster', 'home', ':(']",1,94,4763,0.0
"['sad', ':(']",1,6,4694,0.0
"['feel', 'well', ':(']",1,128,4785,0.0
"['puffi', 'eyelid', ':(']",1,1,4573,0.0
"[""can't"", 'wait', '<3', ':(']",1,248,4819,0.0
"['musica', ':(']",1,1,4572,0.0
"['babi', 'look', 'good', 'black', ':(']",1,400,4831,0.0
"['want', 'get', 'dota', 'fuck', ':(']",1,332,5108,0.0
"['4am', 'right', 'near', 'campsit', 'less', 'great', 'kid', ':(', 'total', 'side']",1,276,4695,0.0
"['sooo', 'tire', ""can't"", 'sleep', ':(']",1,100,4907,0.0
"['wish', 'could', 'give', 'realli', 'cant', ':(']",1,212,4945,0.0
"['sorri', 'miah', 'hahay', ':(']",1,23,4721,0.0
"['want', 'churro', 'popcorn', 'ice', 'cream', ':(', ""i'm"", 'hungri']",1,294,5250,0.0
"['bring', 'key', ':(']",1,21,4583,0.0
"['follow', 'back', 'thank', 'pleas', ':(']",1,1197,5337,0.0
"['suck', ':(']",1,10,4594,0.0
"[""can't"", 'sleep', 'tonight', ':(', 'tomorrow', 'go', 'suck', 'bright', 'side', '...', '6', 'day', ""i'm"", 'back', 'montana']",1,1162,6115,0.0
"[':(', 'okay', 'x']",1,112,4648,0.0
"['reign', 'error', 'exampl', 'inflat', 'rate', 'sic', ':(']",1,2,4583,0.0
"['ice', 'cream', 'vehicl', 'busi', ':-(', 'ubericecream']",1,32,607,0.0
"['need', 'reset', 'phone', ':(']",1,98,4712,0.0
"['smh', 'know', ':(']",1,148,4708,0.0
"['add', 'snapchat', 'entlerbountli', 'snapchat', 'snapchat', 'tinder', 'dirtykik', 'followback', 'countrymus', 'sexcam', ':(']",1,139,4853,0.0
"[""i'm"", 'keep', 'bug', 'spray', 'industri', 'busi', 'someth', 'bit', 'foot', 'swollen', 'half', 'way', 'leg', ':(']",1,382,5086,0.0
"['see', 'today', ':(', 'fine', 'distanc', 'make', 'want']",1,500,5159,0.0
"[""that'"", 'fair', 'happen', ':(']",1,89,4695,0.0
"['oh', ':(', 'sorri', 'hear', 'issu', 'signal', 'jojo', 'pop', 'full', 'postcod', 'happen']",1,162,4930,0.0
"['someon', 'pleas', 'gift', 'notanapolog', ':(']",1,143,4917,0.0
"['hey', 'hun', 'unfortun', 'would', 'realli', 'need', 'model', 'cut', ':(', 'thank', 'much', 'though', '<3', 'xxx']",1,1211,5292,0.0
"['kafi', 'din', 'bad', 'mene', 'aj', 'koi', 'post', 'share', 'ki', 'friend', 'like', 'rewert', 'bunta', 'warnaaa', '...', ':(']",1,673,5275,0.0
"['tortur', ':(']",1,1,4573,0.0
"['tri', 'get', 'field', 'goat', 'jump', 'wall', 'drop', 'low', ':(']",1,273,4896,0.0
"['iran', 'irand', ':-(', 'us-iran', 'nuclear', 'deal', ""mit'"", 'expert', 'size', 'deal', 'sever', 'li', '...']",1,305,855,0.0
"[""can't"", 'get', 'anywher', ':-(']",1,249,909,0.0
"['sorri', 'god', ':(']",1,43,4734,0.0
"['s2e12', 'probabl', 'saddest', 'ive', 'ever', 'felt', 'rumpi', ':-(']",1,36,552,0.0
"['daddi', 'chang', 'channel', ':(']",1,32,4608,0.0
"['liter', 'ate', 'whole', 'gallon', 'ice', 'cream', 'idk', 'proud', 'nah', ':(', 'ryan']",1,50,4719,0.0
"['ah', 'guy', 'know', 'thing', 'weather', 'set', 'sleep', 'respons', ':-(']",1,359,891,0.0
"['secret', ':(']",1,10,4573,0.0
"['come', 'dalla', 'dandia', 'right', ':(']",1,118,4718,0.0
"['rbi', 'make', 'cage', 'parrot', '1li', 'elect', 'commiss', 'cag', 'r', 'left', 'power', 'stripe', 'gujarat', 'model', 'complet', 'sad', ':(']",1,160,4877,0.0
"[""i'm"", 'look', 'forward', 'mine', 'goe', 'next', 'year', '3', ':(']",1,494,5159,0.0
"['kind', 'eye', 'tear', 'tear', 'hard', 'care', ':(', 'ily.melani']",1,71,4656,0.0
"['aww', ':(']",1,11,4592,0.0
"['lol', 'realli', 'unlik', ':(']",1,144,4747,0.0
"['pure', 'talent', ':(', 'alway', 'fan', 'deepxcap', 'brother', 'talent', '�', '�', '�']",1,120,4725,0.0
"['doin', 'ok', ':(']",1,39,4607,0.0
"['want', 'go', 'cannot', ':(']",1,249,5048,0.0
"['cant', 'go', 'sleep', ':-(']",1,208,854,0.0
"['5:08', ':-(']",1,0,494,0.0
"['’', 'thesi', ':(']",1,22,4609,0.0
"['miss', 'u', ':-(']",1,202,987,0.0
"['sadli', 'must', ':(']",1,20,4597,0.0
"['agre', ':(', '❤', '❤', '❤']",1,104,4639,0.0
"['like', 'boy', 'like', 'laugh', 'hug', 'said', 'bye', ':(', 'love']",1,929,5274,0.0
"['pleas', 'belieb', 'stop', 'vote', 'twitter', 'count', ':(', 'u', 'vote']",1,345,5135,0.0
"['come', 'ubericecream', '...', 'car', ':(', 'london', 'summer']",1,393,5055,0.0
"['snapchat', 'tammirossm', 'snapchat', 'kikgirl', 'kikchat', 'wet', 'wife', 'indiemus', 'sexi', ':(']",1,102,4795,0.0
"[""we'll"", 'never', 'young', '...', 'young', ':(']",1,352,4977,0.0
"['wish', 'london', ':(', 'gonna', 'stay', 'airport', 'bit', 'go', 'citi']",1,291,5006,0.0
"['gtg', ':(']",1,1,4572,0.0
"['hahaha', 'apink', 'song', 'wont', 'win', 'la', 'think', '...', ':(', 'unless', 'promot', 'longer', 'compet', 'w', 'vv', 'good', 'ppl', 'one']",1,815,5364,0.0
"['disgust', ':(', 'wish', 'peopl', 'respect']",1,89,4748,0.0
"['ps', 'ny', 'opt-out', 'due', 'cc', 'vam', 'unfair', 'test', 'spece', 'ell', 'articl', 'complet', 'miss', ':(']",1,62,4926,0.0
"['gut', 'one', 'peopl', 'abl', 'final', 'meet', ':(']",1,250,4894,0.0
"['add', 'snapchat', 'sexyameli', '20', 'snapchat', 'kikhorni', 'likeforfollow', 'kikmeboy', 'likeforfollow', 'newmus', 'hornykik', ':(']",1,114,4818,0.0
"['sound', 'cool', 'bet', 'float', 'though', ':(']",1,87,4665,0.0
"['gross', ':(']",1,2,4576,0.0
"['turtl', 'net', ':-(']",1,1,497,0.0
"['fineandyu', 'take', 'gd', 'pic', 'like', 'tri', 'hurt', ':-(']",1,358,893,0.0
